freq (Hz),ISL (dB)
20831.4,12.3924
20832,10.9751
20832.7,11.4457
20833.4,11.8163
20834,11.9865
20834.7,11.3809
20835.4,11.9577
20836.1,12.4051
20836.7,12.4693
20837.4,10.6867
20838.1,11.3664
20838.8,11.6948
20839.4,12.0823
20840.1,11.7479
20840.8,11.2337
20841.4,11.7627
20842.1,11.9001
20842.8,11.909
20843.5,11.9447
20844.1,11.776
20844.8,11.9995
20845.5,12.0266
20846.2,11.1225
20846.8,11.2981
20847.5,11.782
20848.2,12.6075
20848.9,12.2661
20849.5,12.582
20850.2,12.6001
20850.9,12.3752
20851.5,12.2359
20852.2,12.4852
20852.9,12.3873
20853.6,11.9762
20854.2,10.9887
20854.9,11.7882
20855.6,12.3156
20856.3,12.1193
20856.9,11.9742
20857.6,11.3898
20858.3,11.4712
20858.9,12.3269
20859.6,11.7681
20860.3,11.7941
20861,11.7207
20861.6,11.0556
20862.3,11.4352
20863,11.2134
20863.7,11.9457
20864.3,12.2394
20865,11.8794
20865.7,11.7064
20866.3,12.0904
20867,11.6398
20867.7,11.4697
20868.4,11.9802
20869,11.4834
20869.7,12.0757
20870.4,12.1472
20871.1,12.3218
20871.7,11.1489
20872.4,11.8251
20873.1,11.7634
20873.7,11.281
20874.4,11.2423
20875.1,11.3149
20875.8,11.217
20876.4,12.3675
20877.1,12.654
20877.8,12.0359
20878.5,12.3677
20879.1,12.2305
20879.8,12.0065
20880.5,10.9684
20881.2,11.6785
20881.8,12.7381
20882.5,12.1163
20883.2,11.0071
20883.8,11.8693
20884.5,12.0436
20885.2,12.6092
20885.9,12.1866
20886.5,11.2676
20887.2,12.0674
20887.9,11.9106
20888.6,11.4761
20889.2,11.8546
20889.9,13.0289
20890.6,12.6733
20891.2,12.4638
20891.9,11.741
20892.6,11.3757
20893.3,10.3013
20893.9,10.5465
20894.6,11.2593
20895.3,11.4433
20896,11.8792
20896.6,11.8469
20897.3,11.7078
20898,11.8695
20898.6,11.0516
20899.3,11.4578
20900,11.1654
20900.7,11.9177
20901.3,11.7062
20902,12.0763
20902.7,11.9877
20903.4,12.0642
20904,11.4813
20904.7,10.7597
20905.4,11.8709
20906,11.4463
20906.7,11.8621
20907.4,12.1757
20908.1,12.1963
20908.7,12.1059
20909.4,11.9131
20910.1,11.7814
20910.8,11.0059
20911.4,11.2069
20912.1,12.255
20912.8,12.409
20913.5,12.0699
20914.1,11.7096
20914.8,11.6773
20915.5,11.282
20916.1,11.8709
20916.8,11.2509
20917.5,10.9932
20918.2,11.4374
20918.8,11.5036
20919.5,11.4794
20920.2,12.0164
20920.9,11.5122
20921.5,11.0202
20922.2,11.5244
20922.9,12.0307
20923.5,11.9595
20924.2,11.5776
20924.9,11.5958
20925.6,12.251
20926.2,11.9414
20926.9,11.8659
20927.6,11.6872
20928.3,12.215
20928.9,12.0684
20929.6,12.8047
20930.3,11.8017
20930.9,11.4494
20931.6,11.4242
20932.3,11.6565
20933,11.4114
20933.6,11.9311
20934.3,12.2165
20935,11.7692
20935.7,11.5523
20936.3,11.1721
20937,11.976
20937.7,12.4958
20938.3,11.7682
20939,11.4963
20939.7,10.9459
20940.4,11.822
20941,12.9197
20941.7,12.6979
20942.4,10.9249
20943.1,11.8024
20943.7,11.8911
20944.4,12.4164
20945.1,12.2807
20945.8,12.4766
20946.4,11.9909
20947.1,12.5478
20947.8,12.0629
20948.4,11.6438
20949.1,11.6583
20949.8,11.6797
20950.5,12.4212
20951.1,11.7494
20951.8,12.4431
20952.5,12.1915
20953.2,11.9826
20953.8,11.7817
20954.5,12.6499
20955.2,11.9556
20955.8,11.9242
20956.5,11.7118
20957.2,11.9359
20957.9,11.4912
20958.5,11.7873
20959.2,10.9135
20959.9,11.2877
20960.6,11.2764
20961.2,11.6609
20961.9,12.2
20962.6,12.5607
20963.2,12.2638
20963.9,11.9081
20964.6,11.8506
20965.3,11.983
20965.9,12.5243
20966.6,11.2304
20967.3,10.8654
20968,11.8229
20968.6,11.9508
20969.3,12.3502
20970,11.4971
20970.6,11.4496
20971.3,11.6353
20972,11.3509
20972.7,11.6078
20973.3,12.0444
20974,12.4765
20974.7,11.5553
20975.4,11.9303
20976,11.3833
20976.7,12.0408
20977.4,11.7016
20978.1,10.993
20978.7,10.8066
20979.4,11.6719
20980.1,12.0561
20980.7,12.5086
20981.4,11.7515
20982.1,10.7308
20982.8,11.2468
20983.4,11.5605
20984.1,12.0785
20984.8,11.1815
20985.5,12.5893
20986.1,12.6982
20986.8,11.9189
20987.5,11.0802
20988.1,12.0991
20988.8,11.717
20989.5,12.2497
20990.2,12.2802
20990.8,10.7761
20991.5,11.1209
20992.2,11.3845
20992.9,11.8738
20993.5,12.1433
20994.2,12.0463
20994.9,11.466
20995.5,11.5149
20996.2,12.157
20996.9,10.7224
20997.6,11.2214
20998.2,12.2353
20998.9,11.6576
20999.6,10.8121
21000.3,11.6482
21000.9,12.118
21001.6,11.9565
21002.3,12.4975
21002.9,11.1838
21003.6,11.2791
21004.3,11.6019
21005,11.3711
21005.6,11.0474
21006.3,11.8796
21007,11.4491
21007.7,11.9183
21008.3,12.1452
21009,12.6607
21009.7,11.5184
21010.4,11.6032
21011,12.4362
21011.7,12.0891
21012.4,11.2738
21013,12.1742
21013.7,11.7622
21014.4,12.3351
21015.1,12.0596
21015.7,11.8499
21016.4,11.1177
21017.1,11.5522
21017.8,11.6863
21018.4,13.0342
21019.1,12.1274
21019.8,11.2378
21020.4,11.4072
21021.1,12.6639
21021.8,11.6416
21022.5,11.9145
21023.1,11.1895
21023.8,10.5473
21024.5,10.9084
21025.2,11.3975
21025.8,12.3478
21026.5,12.4814
21027.2,12.3028
21027.8,12.1721
21028.5,12.1677
21029.2,11.744
21029.9,10.6806
21030.5,12.1518
21031.2,12.4552
21031.9,12.1502
21032.6,12.0434
21033.2,12.4421
21033.9,12.3006
21034.6,11.3748
21035.2,11.2373
21035.9,10.6844
21036.6,11.4904
21037.3,11.9545
21037.9,11.1418
21038.6,12.4167
21039.3,12.0813
21040,11.0612
21040.6,10.8454
21041.3,11.5726
21042,11.4251
21042.6,11.8672
21043.3,11.2674
21044,11.4143
21044.7,11.3862
21045.3,11.3942
21046,11.7206
21046.7,11.6035
21047.4,12.2125
21048,11.6738
21048.7,12.4731
21049.4,11.4989
21050.1,11.3411
21050.7,12.1016
21051.4,11.8958
21052.1,11.6871
21052.7,11.9805
21053.4,12.0944
21054.1,11.6765
21054.8,11.1759
21055.4,11.4304
21056.1,12.1143
21056.8,12.5925
21057.5,12.0013
21058.1,11.6501
21058.8,11.627
21059.5,12.4916
21060.1,12.6674
21060.8,12.4561
21061.5,11.4144
21062.2,11.6526
21062.8,11.8906
21063.5,11.76
21064.2,11.7248
21064.9,12.7476
21065.5,12.8145
21066.2,12.0082
21066.9,11.1876
21067.5,10.9148
21068.2,11.0983
21068.9,11.404
21069.6,12.0179
21070.2,12.4784
21070.9,11.6692
21071.6,11.5052
21072.3,11.5519
21072.9,12.05
21073.6,11.9884
21074.3,11.7606
21074.9,12.9982
21075.6,11.4381
21076.3,11.7821
21077,12.1517
21077.6,11.8524
21078.3,11.3092
21079,11.8233
21079.7,12.5626
21080.3,11.9857
21081,12.1506
21081.7,12.942
21082.4,12.3324
21083,11.021
21083.7,11.4928
21084.4,11.4963
21085,11.3963
21085.7,11.6664
21086.4,12.1229
21087.1,11.5118
21087.7,12.9851
21088.4,12.4973
21089.1,11.0975
21089.8,10.4576
21090.4,10.4692
21091.1,11.8131
21091.8,12.0604
21092.4,12.2679
21093.1,11.567
21093.8,11.497
21094.5,12.2609
21095.1,12.2974
21095.8,11.8525
21096.5,11.8292
21097.2,11.7229
21097.8,11.127
21098.5,12.983
21099.2,12.355
21099.8,11.3478
21100.5,11.8806
21101.2,11.6606
21101.9,11.3883
21102.5,11.6174
21103.2,11.6367
21103.9,12.1865
21104.6,11.7246
21105.2,11.5255
21105.9,10.8141
21106.6,11.3869
21107.2,11.4557
21107.9,12.1646
21108.6,12.1334
21109.3,11.5568
21109.9,11.1463
21110.6,12.3697
21111.3,12.118
21112,11.4901
21112.6,11.8797
21113.3,11.7442
21114,11.6973
21114.7,12.578
21115.3,12.1063
21116,10.8112
21116.7,11.9961
21117.3,12.3271
21118,12.4127
21118.7,12.0608
21119.4,11.5296
21120,12.5499
21120.7,12.3982
21121.4,11.1447
21122.1,11.0915
21122.7,12.1766
21123.4,12.4114
21124.1,12.026
21124.7,12.069
21125.4,12.0781
21126.1,11.5698
21126.8,12.1187
21127.4,11.9279
21128.1,12.594
21128.8,12.0524
21129.5,10.7782
21130.1,11.0482
21130.8,11.1333
21131.5,11.2064
21132.1,11.076
21132.8,12.5113
21133.5,11.772
21134.2,13.0126
21134.8,12.5178
21135.5,11.3203
21136.2,11.9941
21136.9,11.4598
21137.5,12.0667
21138.2,12.3263
21138.9,12.3783
21139.5,12.4899
21140.2,11.8788
21140.9,11.4776
21141.6,12.3159
21142.2,12.7715
21142.9,12.1132
21143.6,11.9051
21144.3,11.9914
21144.9,12.0619
21145.6,12.1047
21146.3,11.3583
21147,11.2964
21147.6,12.4474
21148.3,12.308
21149,12.3679
21149.6,11.8438
21150.3,11.3215
21151,12.0546
21151.7,12.8528
21152.3,12.5021
21153,12.3151
21153.7,12.1375
21154.4,11.8071
21155,11.1881
21155.7,11.2827
21156.4,12.7896
21157,12.9244
21157.7,12.33
21158.4,11.4819
21159.1,11.2218
21159.7,11.1291
21160.4,12.1766
21161.1,12.0327
21161.8,11.2724
21162.4,11.5908
21163.1,11.8923
21163.8,11.6851
21164.4,12.5618
21165.1,11.1439
21165.8,11.4921
21166.5,12.2638
21167.1,11.5575
21167.8,12.3715
21168.5,12.1729
21169.2,11.7712
21169.8,11.9245
21170.5,12.2453
21171.2,12.5966
21171.8,12.339
21172.5,12.4863
21173.2,12.8067
21173.9,12.3102
21174.5,11.5182
21175.2,12.0845
21175.9,12.9054
21176.6,12.1825
21177.2,11.9877
21177.9,11.2003
21178.6,11.694
21179.3,12.2692
21179.9,11.458
21180.6,11.4961
21181.3,10.9127
21181.9,11.0705
21182.6,11.303
21183.3,11.307
21184,11.2755
21184.6,11.443
21185.3,12.8027
21186,11.6744
21186.7,11.7943
21187.3,11.7138
21188,11.5521
21188.7,10.8166
21189.3,11.2473
21190,12.013
21190.7,11.2221
21191.4,11.3535
21192,12.442
21192.7,12.8311
21193.4,11.9684
21194.1,11.5557
21194.7,11.2972
21195.4,12.9009
21196.1,12.3886
21196.7,12.2199
21197.4,11.595
21198.1,11.8608
21198.8,10.9337
21199.4,11.0414
21200.1,12.147
21200.8,12.369
21201.5,11.9346
21202.1,12.1384
21202.8,12.1156
21203.5,11.6771
21204.1,11.5863
21204.8,12.2694
21205.5,12.2946
21206.2,11.8114
21206.8,11.7884
21207.5,11.4349
21208.2,11.0366
21208.9,12.3783
21209.5,12.7714
21210.2,11.3859
21210.9,10.2689
21211.6,11.1187
21212.2,12.1083
21212.9,11.3933
21213.6,12.0999
21214.2,11.8035
21214.9,10.9516
21215.6,11.7311
21216.3,12.2193
21216.9,12.7614
21217.6,11.6967
21218.3,11.8006
21219,11.8332
21219.6,11.3977
21220.3,12.3474
21221,11.5069
21221.6,11.4329
21222.3,11.4844
21223,11.6846
21223.7,11.8889
21224.3,11.8033
21225,12.0277
21225.7,12.4016
21226.4,12.3971
21227,12.6866
21227.7,11.8369
21228.4,11.6126
21229,12.6261
21229.7,11.0443
21230.4,10.9436
21231.1,11.4861
21231.7,11.3728
21232.4,12.2084
21233.1,11.7287
21233.8,11.7273
21234.4,12.1264
21235.1,12.6218
21235.8,11.6206
21236.4,11.9813
21237.1,11.2067
21237.8,11.9483
21238.5,12.755
21239.1,11.345
21239.8,11.5563
21240.5,11.739
21241.2,11.4979
21241.8,11.3145
21242.5,12.3624
21243.2,11.7948
21243.9,11.7622
21244.5,11.8195
21245.2,11.943
21245.9,11.4864
21246.5,11.4574
21247.2,11.6589
21247.9,11.277
21248.6,11.4297
21249.2,12.2268
21249.9,12.3076
21250.6,12.1787
21251.3,12.3696
21251.9,12.0892
21252.6,12.2447
21253.3,11.4729
21253.9,12.2327
21254.6,11.3894
21255.3,11.5609
21256,11.1138
21256.6,11.2619
21257.3,11.3009
21258,11.8747
21258.7,11.3049
21259.3,12.1002
21260,11.537
21260.7,11.437
21261.3,11.7034
21262,12.1291
21262.7,11.5949
21263.4,11.8673
21264,11.6069
21264.7,12.2909
21265.4,12.5854
21266.1,11.633
21266.7,11.2479
21267.4,11.963
21268.1,11.1058
21268.7,11.3561
21269.4,12.0103
21270.1,11.9835
21270.8,12.0253
21271.4,11.3698
21272.1,11.9815
21272.8,11.8371
21273.5,11.5429
21274.1,11.6263
21274.8,12.0291
21275.5,11.0685
21276.2,10.7953
21276.8,11.312
21277.5,11.8891
21278.2,11.7179
21278.8,11.7693
21279.5,12.1538
21280.2,12.2465
21280.9,11.95
21281.5,12.3385
21282.2,11.6979
21282.9,11.4029
21283.6,11.2336
21284.2,11.189
21284.9,10.9185
21285.6,11.8919
21286.2,12.9461
21286.9,11.5198
21287.6,11.7815
21288.3,12.1001
21288.9,12.3096
21289.6,12.388
21290.3,12.0007
21291,10.6879
21291.6,10.7996
21292.3,11.5708
21293,11.8778
21293.6,12.0499
21294.3,11.6591
21295,12.0748
21295.7,13.233
21296.3,11.7831
21297,11.2552
21297.7,11.7926
21298.4,11.5284
21299,11.7187
21299.7,11.4221
21300.4,11.8423
21301,11.3907
21301.7,11.9184
21302.4,11.7951
21303.1,11.3312
21303.7,11.2789
21304.4,11.5593
21305.1,12.0416
21305.8,11.0289
21306.4,12.2213
21307.1,12.6065
21307.8,11.5265
21308.5,11.3118
21309.1,11.6741
21309.8,11.9409
21310.5,12.4589
21311.1,12.8828
21311.8,12.2519
21312.5,11.8031
21313.2,11.2263
21313.8,11.8687
21314.5,11.7906
21315.2,11.8086
21315.9,11.6681
21316.5,11.3189
21317.2,11.3967
21317.9,11.2303
21318.5,11.7702
21319.2,12.0212
21319.9,11.2392
21320.6,12.5894
21321.2,11.263
21321.9,11.1519
21322.6,11.4885
21323.3,11.5603
21323.9,11.5828
21324.6,11.5311
21325.3,10.9329
21325.9,10.1066
21326.6,11.7906
21327.3,11.6817
21328,11.1882
21328.6,11.3342
21329.3,11.7328
21330,11.754
21330.7,12.3481
21331.3,11.9317
21332,12.0908
21332.7,11.3593
21333.3,12.0594
21334,12.1062
21334.7,11.4997
21335.4,11.8623
21336,12.6872
21336.7,11.8328
21337.4,12.064
21338.1,12.4388
21338.7,12.531
21339.4,12.8535
21340.1,11.6632
21340.8,10.9275
21341.4,12.134
21342.1,12.5818
21342.8,11.8624
21343.4,12.2518
21344.1,11.7087
21344.8,10.9024
21345.5,11.187
21346.1,11.8468
21346.8,12.5222
21347.5,12.1471
21348.2,12.253
21348.8,12.0043
21349.5,12.1934
21350.2,11.9754
21350.8,12.0255
21351.5,11.6388
21352.2,11.941
21352.9,11.6472
21353.5,11.222
21354.2,11.1002
21354.9,11.2427
21355.6,11.4466
21356.2,12.1582
21356.9,11.8374
21357.6,12.4597
21358.2,12.0751
21358.9,11.1033
21359.6,12.2211
21360.3,12.5019
21360.9,12.0454
21361.6,11.6839
21362.3,11.7443
21363,11.9879
21363.6,11.5818
21364.3,11.4972
21365,11.8486
21365.6,11.7402
21366.3,11.3827
21367,11.0124
21367.7,11.4334
21368.3,11.9115
21369,12.331
21369.7,12.2464
21370.4,12.1904
21371,11.6677
21371.7,11.8376
21372.4,11.4908
21373,11.4682
21373.7,11.7523
21374.4,11.472
21375.1,11.1964
21375.7,12.0546
21376.4,12.3327
21377.1,12.361
21377.8,12.0239
21378.4,12.036
21379.1,11.5973
21379.8,12.189
21380.5,12.5969
21381.1,11.8621
21381.8,11.765
21382.5,11.6365
21383.1,11.5721
21383.8,11.1687
21384.5,12.4365
21385.2,11.558
21385.8,12.3094
21386.5,11.8071
21387.2,11.2185
21387.9,11.7175
21388.5,10.9397
21389.2,11.4916
21389.9,11.6445
21390.5,11.4463
21391.2,11.3265
21391.9,11.2994
21392.6,11.2283
21393.2,11.5408
21393.9,12.1121
21394.6,11.8436
21395.3,12.0424
21395.9,12.0306
21396.6,12.0728
21397.3,11.5485
21397.9,11.5922
21398.6,11.722
21399.3,12.1052
21400,11.553
21400.6,11.5155
21401.3,11.4578
21402,11.9931
21402.7,11.5809
21403.3,11.7334
21404,11.3309
21404.7,12.0154
21405.3,11.9709
21406,11.8439
21406.7,12.1285
21407.4,12.5053
21408,11.9463
21408.7,12.0788
21409.4,11.2053
21410.1,11.5699
21410.7,11.7439
21411.4,12.0986
21412.1,11.382
21412.8,11.4426
21413.4,10.784
21414.1,12.199
21414.8,12.0284
21415.4,12.5904
21416.1,12.2602
21416.8,11.5306
21417.5,11.8793
21418.1,11.31
21418.8,11.9606
21419.5,12.1822
21420.2,11.7705
21420.8,11.595
21421.5,12.1728
21422.2,11.3776
21422.8,12.1015
21423.5,11.8096
21424.2,11.2949
21424.9,10.7338
21425.5,11.8172
21426.2,12.514
21426.9,12.7142
21427.6,11.929
21428.2,11.8176
21428.9,11.3574
21429.6,11.6673
21430.2,11.3331
21430.9,10.9757
21431.6,11.1432
21432.3,12.0632
21432.9,12.6265
21433.6,11.8876
21434.3,11.5924
21435,11.5309
21435.6,11.7829
21436.3,12.7485
21437,11.8331
21437.6,11.5195
21438.3,11.3542
21439,11.7209
21439.7,12.0134
21440.3,11.1672
21441,11.3333
21441.7,11.3655
21442.4,11.0156
21443,12.2878
21443.7,11.4935
21444.4,11.0199
21445.1,10.9138
21445.7,12.3481
21446.4,12.297
21447.1,12.3335
21447.7,12.545
21448.4,12.1622
21449.1,11.8116
21449.8,12.0526
21450.4,12.2076
21451.1,12.6644
21451.8,12.318
21452.5,11.6799
21453.1,11.2121
21453.8,11.2365
21454.5,11.8357
21455.1,11.8215
21455.8,12.1561
21456.5,11.1211
21457.2,11.6144
21457.8,11.7313
21458.5,11.4663
21459.2,11.7689
21459.9,12.2544
21460.5,11.1379
21461.2,11.7971
21461.9,11.9374
21462.5,11.4034
21463.2,12.1104
21463.9,12.1111
21464.6,12.9342
21465.2,12.2604
21465.9,11.8741
21466.6,11.9623
21467.3,11.5902
21467.9,11.5543
21468.6,11.452
21469.3,11.52
21469.9,11.4916
21470.6,11.3466
21471.3,10.5058
21472,10.4191
21472.6,11.5374
21473.3,12.226
21474,11.5553
21474.7,11.7818
21475.3,11.9825
21476,11.8679
21476.7,11.9846
21477.4,12.0827
21478,11.549
21478.7,12.5604
21479.4,11.9865
21480,11.6279
21480.7,11.1225
21481.4,11.6877
21482.1,11.0622
21482.7,11.0438
21483.4,10.869
21484.1,11.3064
21484.8,11.4488
21485.4,11.6919
21486.1,11.1745
21486.8,10.8534
21487.4,11.8923
21488.1,12.1077
21488.8,12.1292
21489.5,10.9837
21490.1,10.863
21490.8,11.3671
21491.5,11.9878
21492.2,11.7173
21492.8,12.1246
21493.5,11.341
21494.2,11.7256
21494.8,10.5843
21495.5,11.9991
21496.2,12.4899
21496.9,12.2383
21497.5,11.0631
21498.2,11.7717
21498.9,12.6575
21499.6,11.4962
21500.2,11.6912
21500.9,11.4809
21501.6,12.17
21502.2,12.2319
21502.9,11.4108
21503.6,11.5902
21504.3,12.6497
21504.9,12.1442
21505.6,11.5057
21506.3,11.4919
21507,12.3196
21507.6,12.0243
21508.3,11.4301
21509,11.6287
21509.7,12.145
21510.3,12.5153
21511,11.9672
21511.7,11.92
21512.3,12.0977
21513,11.9512
21513.7,12.4488
21514.4,11.8882
21515,12.0102
21515.7,12.6417
21516.4,13.1418
21517.1,12.2839
21517.7,12.2246
21518.4,12.0132
21519.1,10.7916
21519.7,10.5955
21520.4,12.3333
21521.1,12.0625
21521.8,11.7231
21522.4,11.9088
21523.1,11.4463
21523.8,11.9041
21524.5,11.6001
21525.1,11.1677
21525.8,11.8441
21526.5,11.9104
21527.1,11.5844
21527.8,11.8367
21528.5,11.7789
21529.2,11.3624
21529.8,11.6065
21530.5,12.0845
21531.2,12.8112
21531.9,11.8877
21532.5,12.3557
21533.2,12.7316
21533.9,12.774
21534.5,11.5736
21535.2,11.5396
21535.9,11.6448
21536.6,11.607
21537.2,12.3599
21537.9,12.1877
21538.6,12.3604
21539.3,11.083
21539.9,11.2583
21540.6,11.9278
21541.3,10.6824
21542,12.0906
21542.6,12.4572
21543.3,11.5043
21544,11.9631
21544.6,12.085
21545.3,11.2209
21546,11.4026
21546.7,13.2431
21547.3,11.8888
21548,12.5866
21548.7,12.4648
21549.4,12.3137
21550,12.1576
21550.7,11.6245
21551.4,10.6869
21552,11.2576
21552.7,11.4472
21553.4,12.5161
21554.1,11.7852
21554.7,11.6647
21555.4,11.9907
21556.1,11.6803
21556.8,11.8147
21557.4,11.8714
21558.1,11.7614
21558.8,12.1928
21559.4,11.754
21560.1,12.3808
21560.8,11.4736
21561.5,11.5367
21562.1,11.6441
21562.8,11.6399
21563.5,11.131
21564.2,11.5116
21564.8,11.8852
21565.5,12.3782
21566.2,12.1081
21566.8,11.8035
21567.5,12.4019
21568.2,12.0053
21568.9,11.7946
21569.5,11.8916
21570.2,12.151
21570.9,11.9477
21571.6,11.9847
21572.2,12.2256
21572.9,12.0501
21573.6,11.3531
21574.3,11.8258
21574.9,11.616
21575.6,11.9666
21576.3,11.4633
21576.9,12.0502
21577.6,11.8761
21578.3,12.1434
21579,11.9156
21579.6,12.0363
21580.3,12.0988
21581,12.5969
21581.7,11.506
21582.3,11.0391
21583,12.1504
21583.7,11.6884
21584.3,11.719
21585,11.8348
21585.7,12.3268
21586.4,11.7449
21587,11.483
21587.7,11.5465
21588.4,11.2251
21589.1,11.4245
21589.7,12.7557
21590.4,12.2937
21591.1,11.284
21591.7,12.52
21592.4,12.1329
21593.1,11.7989
21593.8,11.8052
21594.4,11.6332
21595.1,11.9202
21595.8,11.9365
21596.5,12.0791
21597.1,12.7031
21597.8,11.786
21598.5,11.506
21599.1,12.2399
21599.8,12.0155
21600.5,11.9965
21601.2,11.9239
21601.8,11.3639
21602.5,11.5731
21603.2,11.3475
21603.9,11.3978
21604.5,11.1778
21605.2,11.407
21605.9,11.3926
21606.6,11.9937
21607.2,11.2707
21607.9,11.5832
21608.6,12.1624
21609.2,11.6883
21609.9,12.1698
21610.6,12.2045
21611.3,11.4667
21611.9,12.6859
21612.6,11.9025
21613.3,13.0007
21614,12.9939
21614.6,12.4296
21615.3,12.6412
21616,12.9737
21616.6,12.9458
21617.3,11.982
21618,12.1989
21618.7,11.143
21619.3,11.2468
21620,11.7754
21620.7,13.0136
21621.4,12.6106
21622,11.5842
21622.7,11.798
21623.4,12.4184
21624,12.1374
21624.7,12.4795
21625.4,12.6956
21626.1,12.8437
21626.7,11.6535
21627.4,12.2568
21628.1,12.6422
21628.8,12.3297
21629.4,12.4195
21630.1,11.9768
21630.8,11.6171
21631.4,11.6911
21632.1,12.4728
21632.8,11.9869
21633.5,11.6494
21634.1,11.6615
21634.8,11.474
21635.5,10.9972
21636.2,12.3326
21636.8,11.2404
21637.5,11.3905
21638.2,11.6635
21638.9,12.3965
21639.5,12.6303
21640.2,11.6249
21640.9,12.1915
21641.5,12.1985
21642.2,12.6863
21642.9,12.3642
21643.6,11.7281
21644.2,11.518
21644.9,11.9474
21645.6,11.6846
21646.3,12.149
21646.9,11.2171
21647.6,11.1291
21648.3,12.4132
21648.9,11.7689
21649.6,11.8745
21650.3,12.0213
21651,11.3476
21651.6,11.3335
21652.3,12.02
21653,12.3318
21653.7,11.215
21654.3,11.3525
21655,11.6733
21655.7,11.7288
21656.3,11.813
21657,10.9856
21657.7,11.2326
21658.4,11.6789
21659,12.6342
21659.7,11.4675
21660.4,12.6308
21661.1,12.014
21661.7,11.9504
21662.4,11.7957
21663.1,11.7759
21663.7,11.8454
21664.4,11.7397
21665.1,11.933
21665.8,11.9555
21666.4,11.7775
21667.1,12.2151
21667.8,12.7093
21668.5,11.8158
21669.1,11.7187
21669.8,12.1027
21670.5,11.8864
21671.2,11.4671
21671.8,11.6627
21672.5,11.0394
21673.2,12.3258
21673.8,12.1132
21674.5,11.7544
21675.2,11.6397
21675.9,12.3828
21676.5,12.0737
21677.2,11.7872
21677.9,12.9335
21678.6,12.2457
21679.2,11.8752
21679.9,12.0041
21680.6,11.419
21681.2,12.2271
21681.9,11.8065
21682.6,13.0686
21683.3,12.6613
21683.9,11.7985
21684.6,11.4905
21685.3,11.6051
21686,11.533
21686.6,11.3368
21687.3,10.6326
21688,12.293
21688.6,11.6957
21689.3,12.1606
21690,12.6159
21690.7,12.465
21691.3,11.915
21692,11.1638
21692.7,10.816
21693.4,11.8412
21694,11.2191
21694.7,11.5792
21695.4,12.0515
21696,12.3251
21696.7,11.9352
21697.4,12.3635
21698.1,11.6938
21698.7,11.5638
21699.4,12.0003
21700.1,12.095
21700.8,11.6048
21701.4,10.8809
21702.1,11.887
21702.8,11.7124
21703.5,11.9824
21704.1,11.7921
21704.8,10.8171
21705.5,12.6054
21706.1,12.5405
21706.8,11.3431
21707.5,11.1132
21708.2,11.6992
21708.8,12.3508
21709.5,11.6223
21710.2,11.3629
21710.9,10.8879
21711.5,11.2886
21712.2,11.417
21712.9,11.0266
21713.5,11.6223
21714.2,13.1041
21714.9,12.7374
21715.6,12.8098
21716.2,12.4554
21716.9,12.6525
21717.6,12.5331
21718.3,11.4113
21718.9,11.671
21719.6,11.3073
21720.3,11.2729
21720.9,11.7322
21721.6,12.1067
21722.3,11.8371
21723,12.4314
21723.6,12.2395
21724.3,12.8599
21725,11.7713
21725.7,10.8734
21726.3,11.3116
21727,12.0016
21727.7,11.983
21728.3,12.1282
21729,11.706
21729.7,12.4617
21730.4,11.9566
21731,12.0131
21731.7,11.4674
21732.4,11.6194
21733.1,12.4196
21733.7,12.2771
21734.4,11.4802
21735.1,12.4669
21735.7,11.6665
21736.4,11.0757
21737.1,11.9777
21737.8,12.4631
21738.4,12.5664
21739.1,12.431
21739.8,12.4191
21740.5,11.7918
21741.1,10.9288
21741.8,10.6421
21742.5,11.2443
21743.2,10.8514
21743.8,11.7648
21744.5,11.9174
21745.2,12.0591
21745.8,11.3774
21746.5,11.5347
21747.2,11.1313
21747.9,11.6421
21748.5,11.2285
21749.2,11.5393
21749.9,11.4422
21750.6,12.0059
21751.2,12.608
21751.9,12.1509
21752.6,12.6787
21753.2,11.2767
21753.9,11.4626
21754.6,11.9143
21755.3,11.6362
21755.9,13.0431
21756.6,12.5775
21757.3,11.775
21758,11.5555
21758.6,11.7073
21759.3,12.3418
21760,11.8988
21760.6,11.5936
21761.3,11.5337
21762,11.2751
21762.7,12.1792
21763.3,11.8615
21764,12.7263
21764.7,12.0882
21765.4,11.849
21766,11.8603
21766.7,11.7454
21767.4,12.4534
21768,12.0386
21768.7,11.8953
21769.4,11.648
21770.1,11.4986
21770.7,11.6741
21771.4,11.3824
21772.1,12.6868
21772.8,11.5411
21773.4,12.0798
21774.1,11.7426
21774.8,12.4504
21775.5,11.6981
21776.1,11.9955
21776.8,11.507
21777.5,11.5009
21778.1,11.5353
21778.8,11.3564
21779.5,12.3531
21780.2,11.531
21780.8,12.0995
21781.5,11.2043
21782.2,11.4028
21782.9,10.9391
21783.5,11.7224
21784.2,11.4735
21784.9,11.6349
21785.5,11.6951
21786.2,12.0656
21786.9,12.262
21787.6,12.4816
21788.2,11.9841
21788.9,12.3564
21789.6,12.5858
21790.3,11.842
21790.9,12.3377
21791.6,12.1307
